Hospital_ID,Hospital_Name,City,State,Latitude,Longitude,Total_Visits,Emergency_Visits,Diabetes_Cases,Hypertension_Cases
H0729,New Delhi Health Center 80,New Delhi,Delhi,28.496033288770025,77.18325257346865,6491,1206,7297,5633
H0730,Vizag Health Center 49,Vizag,Andhra Pradesh,17.71805744317552,83.23746078284168,10865,3817,7111,564
H0731,Patna Health Center 17,Patna,Bihar,25.651408913035244,85.13270067766398,11605,8736,6649,4557
H0732,New Delhi Health Center 84,New Delhi,Delhi,28.606259444146634,77.28441237015926,18366,7071,879,8074
H0733,Bengaluru Health Center 66,Bengaluru,Karnataka,12.905140743332757,77.59154057811105,19836,7037,1681,8554
H0734,Vijayawada Health Center 21,Vijayawada,Andhra Pradesh,16.520117431732235,80.62253933187004,15006,3649,8576,8292
H0735,Coimbatore Health Center 9,Coimbatore,Tamil Nadu,10.99925576131855,76.89201019223499,22751,7838,3855,5511
H0736,Hyderabad Health Center 62,Hyderabad,Telangana,17.449204789697408,78.36538039647324,8497,6738,561,10440
H0737,Hyderabad Health Center 71,Hyderabad,Telangana,17.439865009377186,78.40841759841972,23606,4675,3743,5411
H0738,Kolkata Health Center 54,Kolkata,West Bengal,22.557004900844557,88.38956162134076,21196,6224,1707,8432
H0739,Hyderabad Health Center 3,Hyderabad,Telangana,17.36508317779349,78.54596848904119,19935,4832,1297,4476
H0740,Trivandrum Health Center 52,Trivandrum,Kerala,8.615274573464973,76.92470496241154,16509,5990,8864,6016
H0741,Jaipur Health Center 81,Jaipur,Rajasthan,26.941856197383377,75.7957279150649,11695,8570,3925,714
H0742,Trivandrum Health Center 73,Trivandrum,Kerala,8.6169323718281,76.91251170144533,29128,6085,5792,9349
H0743,Pune Health Center 81,Pune,Maharashtra,18.516580518186657,73.8493240217691,21071,4609,2160,10553
H0744,Vijayawada Health Center 12,Vijayawada,Andhra Pradesh,16.515068958545722,80.54300633838905,26762,1599,3692,3172
H0745,Coimbatore Health Center 1,Coimbatore,Tamil Nadu,10.988992403585334,76.93520470800362,24437,3439,7494,6251
H0746,Vizag Health Center 39,Vizag,Andhra Pradesh,17.668798425150253,83.24471020854509,29183,2002,2089,5681
H0747,Pune Health Center 36,Pune,Maharashtra,18.51581469879274,73.81231152442308,9654,2940,7156,7767
H0748,Vijayawada Health Center 35,Vijayawada,Andhra Pradesh,16.54634020291066,80.79282593027598,29781,6810,3839,3883
H0749,Chandigarh Health Center 66,Chandigarh,Chandigarh,30.830842590118397,76.79295535174485,7911,903,3682,4563
H0750,Patna Health Center 88,Patna,Bihar,25.614731531153296,85.10747991889329,8470,6776,6039,4673
H0751,Kochi Health Center 12,Kochi,Kerala,10.007314878167225,76.27113671193582,25990,2564,5615,10966
H0752,Jaipur Health Center 95,Jaipur,Rajasthan,26.894692360503075,75.83932539886746,13214,618,1009,3957
H0753,Indore Health Center 58,Indore,Madhya Pradesh,22.683586614079474,75.78134505425085,15046,1601,4721,8257
H0754,Chennai Health Center 32,Chennai,Tamil Nadu,13.060578850537823,80.25364127096651,14826,1008,2679,9279
H0755,Coimbatore Health Center 7,Coimbatore,Tamil Nadu,11.043782729762698,76.93822440990503,22593,7898,7043,6048
H0756,Trivandrum Health Center 6,Trivandrum,Kerala,8.564069667931022,76.98338372281928,16004,4057,3887,551
H0757,Mumbai Health Center 3,Mumbai,Maharashtra,18.98499260890021,72.85197569483213,3687,3627,7063,3795
H0758,Bhopal Health Center 78,Bhopal,Madhya Pradesh,23.23205355961575,77.37959840216371,21256,2524,3117,4232
H0759,Indore Health Center 52,Indore,Madhya Pradesh,22.68869516885258,75.83154713799806,13713,3081,2786,9426
H0760,Mumbai Health Center 60,Mumbai,Maharashtra,19.160971799150435,72.85761024865292,17419,1536,8984,7835
H0761,Indore Health Center 74,Indore,Madhya Pradesh,22.74325191410801,75.82542139639823,6407,1139,472,6066
H0762,Mumbai Health Center 5,Mumbai,Maharashtra,19.165563253208536,72.88506756365717,5164,4445,5535,10801
H0763,Mumbai Health Center 72,Mumbai,Maharashtra,19.07361584323794,72.8554750485895,23460,5685,1393,4280
H0764,Trivandrum Health Center 57,Trivandrum,Kerala,8.520242367569596,76.90454618672796,9539,2074,5976,10965
H0765,Bhopal Health Center 70,Bhopal,Madhya Pradesh,23.29013420484748,77.39760932715157,21259,8268,3706,10379
H0766,Coimbatore Health Center 93,Coimbatore,Tamil Nadu,11.096532032060816,76.95566399024455,8408,4361,7706,10772
H0767,Pune Health Center 18,Pune,Maharashtra,18.48677572019968,73.86786354179601,10645,5277,3035,8673
H0768,Hyderabad Health Center 16,Hyderabad,Telangana,17.38893888639332,78.53939604557033,6535,6456,3746,3190
H0769,Indore Health Center 20,Indore,Madhya Pradesh,22.68625756415242,75.8675958333671,6385,7136,1222,8489
H0770,Pune Health Center 42,Pune,Maharashtra,18.578842177870136,73.83608078025999,6636,6530,523,6697
H0771,Bhubaneswar Health Center 95,Bhubaneswar,Odisha,20.33188631695284,85.83047381704878,7732,1517,2526,7606
H0772,New Delhi Health Center 3,New Delhi,Delhi,28.637328753497698,77.27482730860923,9240,2393,5622,10660
H0773,Pune Health Center 95,Pune,Maharashtra,18.534028455860177,73.82595482356142,29746,3158,3783,3344
H0774,Lucknow Health Center 84,Lucknow,Uttar Pradesh,26.840938788372387,80.9269528555795,23689,3507,1269,9172
H0775,Jaipur Health Center 2,Jaipur,Rajasthan,26.986399320659036,75.77783037787447,18774,3685,801,10724
H0776,Coimbatore Health Center 70,Coimbatore,Tamil Nadu,11.06874683807182,76.9823251287084,17292,3552,7697,2702
H0777,Chandigarh Health Center 26,Chandigarh,Chandigarh,30.69522851227872,76.76067338703064,3122,7299,4027,8850
H0778,Trivandrum Health Center 47,Trivandrum,Kerala,8.517793411983808,76.9849655616519,19532,8501,737,10794
H0779,Kolkata Health Center 90,Kolkata,West Bengal,22.549284801127754,88.28825216166999,14437,5836,4851,3223
H0780,Hyderabad Health Center 71,Hyderabad,Telangana,17.374374931765445,78.54564741996184,16560,1104,8475,6185
H0781,Kochi Health Center 29,Kochi,Kerala,9.96324526568969,76.28701982620915,26916,1338,4115,1247
H0782,Kolkata Health Center 28,Kolkata,West Bengal,22.564305847500833,88.35299985957084,23852,5692,3620,5098
H0783,Indore Health Center 90,Indore,Madhya Pradesh,22.63803627522159,75.83752634700035,26515,1226,6997,9657
H0784,New Delhi Health Center 27,New Delhi,Delhi,28.559079931774747,77.26372879102271,17196,3470,7285,1347
H0785,Mumbai Health Center 6,Mumbai,Maharashtra,19.169361210215616,72.93986171652398,29177,4170,2551,1204
H0786,Trivandrum Health Center 24,Trivandrum,Kerala,8.569030891979933,76.8681818453973,26290,6516,3849,8338
H0787,Bhopal Health Center 55,Bhopal,Madhya Pradesh,23.233207253530395,77.37990600431739,8611,8589,3192,5977
H0788,Mumbai Health Center 24,Mumbai,Maharashtra,19.12005733604067,72.87776628443673,5063,4142,2300,1694
H0789,Bengaluru Health Center 11,Bengaluru,Karnataka,12.970335638906803,77.65839886478828,20987,1822,6256,2841
H0790,Lucknow Health Center 82,Lucknow,Uttar Pradesh,26.763434546066115,80.93162393445412,5096,2708,6288,575
H0791,Patna Health Center 2,Patna,Bihar,25.591639754191334,85.16205419390754,28251,2323,5447,1756
H0792,Hyderabad Health Center 60,Hyderabad,Telangana,17.355544393360944,78.43992018506188,21467,2540,4834,2152
H0793,Bhubaneswar Health Center 58,Bhubaneswar,Odisha,20.247057078178784,85.82615573056958,23786,4299,918,1532
H0794,Trivandrum Health Center 53,Trivandrum,Kerala,8.481370478267712,76.94125148097967,13931,8133,1787,8248
H0795,Vizag Health Center 22,Vizag,Andhra Pradesh,17.650967504509005,83.1840782278028,27363,2082,1608,5317
H0796,Coimbatore Health Center 80,Coimbatore,Tamil Nadu,10.959403209089531,76.9574800658322,9622,6593,7004,500
H0797,Bengaluru Health Center 48,Bengaluru,Karnataka,13.008722945679631,77.56272062289621,20138,7896,8123,5907
H0798,Chandigarh Health Center 29,Chandigarh,Chandigarh,30.64718283215651,76.68273549641671,11697,1629,3445,8953
H0799,Jaipur Health Center 49,Jaipur,Rajasthan,26.907376213971418,75.78443046484992,12244,7781,2809,5416
H0800,Patna Health Center 6,Patna,Bihar,25.666592675988667,85.06629388156195,8560,4516,7639,1119
H0801,Lucknow Health Center 14,Lucknow,Uttar Pradesh,26.88764018878686,80.95409788013906,29131,7213,4507,7541
H0802,Indore Health Center 68,Indore,Madhya Pradesh,22.8061425772935,75.81595248158561,20459,4376,4915,7665
H0803,Chandigarh Health Center 5,Chandigarh,Chandigarh,30.703479429601558,76.76444091137863,21635,5069,3044,6441
H0804,Bengaluru Health Center 62,Bengaluru,Karnataka,12.995341187249482,77.4624241872101,14954,1664,5719,3122
H0805,Jaipur Health Center 2,Jaipur,Rajasthan,26.92287350418239,75.7380732974759,13591,5573,8312,2045
H0806,Chennai Health Center 58,Chennai,Tamil Nadu,13.090641596986446,80.23948732897146,6895,3954,7629,2190
H0807,Kolkata Health Center 55,Kolkata,West Bengal,22.62082075028081,88.38202712850682,24701,1310,7141,2432
H0808,New Delhi Health Center 66,New Delhi,Delhi,28.63067631128124,77.19872674901856,22089,2647,915,1347
H0809,Bhopal Health Center 44,Bhopal,Madhya Pradesh,23.24264176472751,77.43706272675381,23081,990,4650,2828
H0810,Ahmedabad Health Center 98,Ahmedabad,Gujarat,23.094597250290096,72.54578128796616,7423,7370,8459,2473
H0811,Vijayawada Health Center 50,Vijayawada,Andhra Pradesh,16.505369482883705,80.6427090621251,23648,8468,8446,8176
H0812,Patna Health Center 16,Patna,Bihar,25.611912639435307,85.20067596262678,7619,5691,7175,10500
H0813,Chennai Health Center 49,Chennai,Tamil Nadu,13.005453132666164,80.24373474927684,14675,6238,6284,2170
H0814,Vizag Health Center 30,Vizag,Andhra Pradesh,17.69974563737714,83.24487575078778,22360,4237,1052,1792
H0815,Kolkata Health Center 46,Kolkata,West Bengal,22.65162709203042,88.39782295765059,16275,7485,2082,4941
H0816,Kolkata Health Center 78,Kolkata,West Bengal,22.590954792086695,88.35722011033361,23390,4481,5982,6182
H0817,Bhubaneswar Health Center 71,Bhubaneswar,Odisha,20.230090488208376,85.81593805217724,23150,750,378,3523
H0818,Bengaluru Health Center 25,Bengaluru,Karnataka,12.981482465144977,77.61463459185428,8153,5398,2478,8010
H0819,Kolkata Health Center 48,Kolkata,West Bengal,22.64331475530022,88.40704553714791,22665,5210,628,5979
H0820,Chennai Health Center 67,Chennai,Tamil Nadu,13.123839139041701,80.22256744940405,20348,4724,3975,6094
H0821,Vizag Health Center 12,Vizag,Andhra Pradesh,17.67523495285352,83.18967902118327,20580,3670,655,10118
H0822,Bhopal Health Center 29,Bhopal,Madhya Pradesh,23.220093159840673,77.36509682512668,12019,2524,8790,6239
H0823,Kochi Health Center 49,Kochi,Kerala,9.927064248805175,76.27945458638304,28345,4235,1538,10805
H0824,Vijayawada Health Center 26,Vijayawada,Andhra Pradesh,16.521774803434422,80.60371688691718,20800,8266,1728,4778
H0825,Kochi Health Center 70,Kochi,Kerala,9.903627134582246,76.26850516132387,20947,1540,2986,2953
H0826,Trivandrum Health Center 3,Trivandrum,Kerala,8.548603981412576,76.96398278859596,21733,3273,2562,3629
H0827,Chennai Health Center 9,Chennai,Tamil Nadu,12.983846451304483,80.32490665437389,6998,7066,3977,6196
H0828,Vijayawada Health Center 92,Vijayawada,Andhra Pradesh,16.51783286024065,80.80930658294598,20784,4571,3086,7569
H0829,Pune Health Center 21,Pune,Maharashtra,18.539391910119758,73.85006687918614,3340,7922,4433,1059
H0830,Vizag Health Center 25,Vizag,Andhra Pradesh,17.766433499914147,83.21946720354059,3453,8684,5742,1218
H0831,Chennai Health Center 13,Chennai,Tamil Nadu,13.1072936606221,80.20521833181546,24304,2918,6775,2417
H0832,Pune Health Center 77,Pune,Maharashtra,18.551211288939676,73.86537434866136,6543,2281,6643,2663
H0833,Vizag Health Center 84,Vizag,Andhra Pradesh,17.643386951920085,83.22339066465467,3331,7360,8344,8569
H0834,Pune Health Center 89,Pune,Maharashtra,18.549634164095895,73.83818872040669,20032,5595,6914,7535
H0835,Vizag Health Center 15,Vizag,Andhra Pradesh,17.71985512678675,83.15526163584073,15501,3901,7747,5824
H0836,Vizag Health Center 7,Vizag,Andhra Pradesh,17.65944878744952,83.21356911781798,26862,7117,5960,9024
H0837,Hyderabad Health Center 25,Hyderabad,Telangana,17.37929919423752,78.41764963462735,5233,5200,6206,8260
H0838,Pune Health Center 56,Pune,Maharashtra,18.46563647405786,73.6978648093402,29349,7444,8210,6049
H0839,Jaipur Health Center 33,Jaipur,Rajasthan,26.91901738497544,75.80002008858254,12746,8299,895,8275
H0840,Kochi Health Center 74,Kochi,Kerala,9.914270080169251,76.27904576237597,8519,7885,8936,10380
H0841,Coimbatore Health Center 80,Coimbatore,Tamil Nadu,11.053531642736367,76.97425618271686,13255,1947,3150,10660
H0842,Vizag Health Center 43,Vizag,Andhra Pradesh,17.617027574762247,83.1831044529663,26336,4555,5702,9681
H0843,Jaipur Health Center 92,Jaipur,Rajasthan,26.85366841615212,75.82400903967675,29579,6585,8034,5264
H0844,Chennai Health Center 70,Chennai,Tamil Nadu,13.090587743558014,80.31013358421305,11428,3753,4082,7357
H0845,Kochi Health Center 96,Kochi,Kerala,9.929759865266279,76.20087487354925,6513,995,6122,2472
H0846,Trivandrum Health Center 82,Trivandrum,Kerala,8.371711134380321,76.91540822890504,8959,6493,5321,10692
H0847,Mumbai Health Center 63,Mumbai,Maharashtra,19.08159483522443,72.88286395765036,12190,5585,6846,795
H0848,Patna Health Center 31,Patna,Bihar,25.540428044044628,85.16754240037184,24020,2149,3990,3835
H0849,Bengaluru Health Center 84,Bengaluru,Karnataka,12.961675777074248,77.55050516892284,18153,3737,4162,458
H0850,Vijayawada Health Center 75,Vijayawada,Andhra Pradesh,16.525340059915067,80.64685906196348,12628,3845,2786,961
H0851,Bhopal Health Center 74,Bhopal,Madhya Pradesh,23.28645130474471,77.42004384019589,29302,7595,8566,694
H0852,Kochi Health Center 43,Kochi,Kerala,9.972024801194669,76.2666709968249,27031,1674,1464,9684
H0853,New Delhi Health Center 92,New Delhi,Delhi,28.485223787815094,77.19364498971561,23850,6038,7411,8834
H0854,Coimbatore Health Center 81,Coimbatore,Tamil Nadu,11.019030386221715,77.01865398842405,5765,4991,3383,5756
H0855,Bengaluru Health Center 2,Bengaluru,Karnataka,12.97471936981901,77.6843554224172,8599,2769,5575,5149
H0856,Chandigarh Health Center 30,Chandigarh,Chandigarh,30.76250657424094,76.81009331730704,17706,5963,7750,8820
H0857,Kolkata Health Center 34,Kolkata,West Bengal,22.52482567513644,88.38236655105781,21705,1055,5239,5832
H0858,Lucknow Health Center 28,Lucknow,Uttar Pradesh,26.849377031530775,80.99478047816257,24225,4367,4093,7773
H0859,Vizag Health Center 92,Vizag,Andhra Pradesh,17.686544771221737,83.18562931031447,22692,6952,8367,8042
H0860,New Delhi Health Center 5,New Delhi,Delhi,28.598949751895876,77.18354161150376,22558,5282,5860,7860
H0861,Bengaluru Health Center 7,Bengaluru,Karnataka,12.926525244655293,77.62476865864737,17182,3023,4881,6009
H0862,Vizag Health Center 25,Vizag,Andhra Pradesh,17.72815577142829,83.22639871561258,16163,6535,6823,8474
H0863,Ahmedabad Health Center 67,Ahmedabad,Gujarat,23.10272537900827,72.51851988996076,25982,2913,6293,4898
H0864,Jaipur Health Center 48,Jaipur,Rajasthan,26.852590656488204,75.77195982427757,21604,733,1092,3510
H0865,Patna Health Center 80,Patna,Bihar,25.556314750664676,85.1206678745635,23803,7814,8775,612
H0866,Patna Health Center 78,Patna,Bihar,25.575734117666574,85.1238305020591,25301,5641,2094,6388
H0867,Jaipur Health Center 82,Jaipur,Rajasthan,26.912557386345316,75.84879951842194,6845,7406,678,3693
H0868,Bengaluru Health Center 73,Bengaluru,Karnataka,12.942999878086844,77.6941338008595,3737,735,1011,6388
H0869,Hyderabad Health Center 6,Hyderabad,Telangana,17.409446361981953,78.46388484837387,15178,4051,6700,7043
H0870,Hyderabad Health Center 40,Hyderabad,Telangana,17.342372887847052,78.49034407664854,23616,7019,2077,1622
H0871,Patna Health Center 53,Patna,Bihar,25.64460812267636,85.07706585070966,5989,8843,1625,9893
H0872,Lucknow Health Center 48,Lucknow,Uttar Pradesh,26.81035255204913,80.8047275594468,7656,1825,4433,9751
H0873,Chennai Health Center 91,Chennai,Tamil Nadu,13.137055118100788,80.28646224632855,6232,4258,6297,2755
H0874,Bhubaneswar Health Center 93,Bhubaneswar,Odisha,20.310438705619127,85.81713973606573,7060,5824,704,2121
H0875,Chennai Health Center 10,Chennai,Tamil Nadu,13.139883786970243,80.3216226729632,19448,6882,1268,768
H0876,Jaipur Health Center 67,Jaipur,Rajasthan,26.951404036111075,75.80647181312983,28264,1969,5025,4659
H0877,Pune Health Center 53,Pune,Maharashtra,18.560801809470103,73.81429672009848,6431,7028,4451,4613
H0878,New Delhi Health Center 30,New Delhi,Delhi,28.577458845045353,77.22421391958163,8534,3806,3202,4118
H0879,Lucknow Health Center 56,Lucknow,Uttar Pradesh,26.92661609038205,80.9828773906753,16306,7674,5414,5062
H0880,Pune Health Center 62,Pune,Maharashtra,18.522539145106215,73.88140901071404,29856,5994,8836,3111
H0881,Chandigarh Health Center 17,Chandigarh,Chandigarh,30.841947487468044,76.8143194217153,11817,4494,1978,8814
H0882,Ahmedabad Health Center 79,Ahmedabad,Gujarat,22.961779116311124,72.59421193986836,10903,7502,1656,1414
H0883,Indore Health Center 31,Indore,Madhya Pradesh,22.77175306886474,75.92582009677191,23454,7482,8913,5999
H0884,Mumbai Health Center 62,Mumbai,Maharashtra,19.03231026893794,72.92583401174431,18345,891,1375,3050
H0885,Hyderabad Health Center 81,Hyderabad,Telangana,17.281275682449184,78.48559825679979,26958,2031,5781,7948
H0886,Coimbatore Health Center 64,Coimbatore,Tamil Nadu,11.005718255671459,76.97009434836284,9163,7171,5564,1631
H0887,Vijayawada Health Center 8,Vijayawada,Andhra Pradesh,16.51267309675626,80.54871683220982,7712,7255,4183,3915
H0888,Chandigarh Health Center 17,Chandigarh,Chandigarh,30.71440383198574,76.74196776487423,22119,4991,8893,1374
H0889,Kolkata Health Center 43,Kolkata,West Bengal,22.55294481248311,88.32033944988258,11183,4777,1641,4436
H0890,Vizag Health Center 16,Vizag,Andhra Pradesh,17.648179250449473,83.26297706155846,22187,7058,693,7239
H0891,Chandigarh Health Center 92,Chandigarh,Chandigarh,30.810590521358208,76.8343264311107,22222,3885,4070,2668
H0892,Bhubaneswar Health Center 54,Bhubaneswar,Odisha,20.343914750104567,85.94073366529264,18690,2409,2263,5553
H0893,Vizag Health Center 71,Vizag,Andhra Pradesh,17.81341938001192,83.21745518616977,14381,8601,7679,10033
H0894,Coimbatore Health Center 44,Coimbatore,Tamil Nadu,11.052032704349967,76.97337123874709,12018,5107,4285,10684
H0895,Chandigarh Health Center 91,Chandigarh,Chandigarh,30.768606427455467,76.83893730580125,27457,8958,7313,1237
H0896,Jaipur Health Center 62,Jaipur,Rajasthan,26.97498451833798,75.82428130720025,12063,5147,4718,10820
H0897,Vijayawada Health Center 64,Vijayawada,Andhra Pradesh,16.53845189277245,80.64737933902371,16231,5284,1177,3270
H0898,Hyderabad Health Center 49,Hyderabad,Telangana,17.37211897572445,78.483218327335,5686,733,2674,2672
H0899,Pune Health Center 24,Pune,Maharashtra,18.54982503931306,73.8900436172538,5488,2058,4990,6521
H0900,Chennai Health Center 39,Chennai,Tamil Nadu,13.100371126190279,80.256843226538,8409,8369,3256,8110
H0901,Bengaluru Health Center 15,Bengaluru,Karnataka,13.056219900119405,77.60782826312672,13435,528,8056,7348
H0902,Coimbatore Health Center 21,Coimbatore,Tamil Nadu,11.06849405274621,76.93542699463542,10105,4081,3062,972
H0903,Pune Health Center 83,Pune,Maharashtra,18.557730568230106,73.87297889083936,19742,4277,6206,10963
H0904,Kolkata Health Center 57,Kolkata,West Bengal,22.52913565065057,88.36335664314825,8246,8884,4145,2977
H0905,Kochi Health Center 92,Kochi,Kerala,9.890414444468652,76.32316677700011,14108,8628,1375,2913
H0906,Jaipur Health Center 78,Jaipur,Rajasthan,26.934391290351556,75.69977961322763,19988,3479,7440,7465
H0907,Coimbatore Health Center 86,Coimbatore,Tamil Nadu,10.942521196494827,77.0387085103347,21261,2199,6080,1116
H0908,Chennai Health Center 89,Chennai,Tamil Nadu,13.098994173167512,80.35174200884516,29784,1579,8719,8740
H0909,Bhopal Health Center 16,Bhopal,Madhya Pradesh,23.29323926723362,77.40290407290381,14736,7733,1402,997
H0910,Kochi Health Center 82,Kochi,Kerala,9.834927089083155,76.22985336533698,13380,7054,8302,5246
H0911,Vijayawada Health Center 63,Vijayawada,Andhra Pradesh,16.38498748380314,80.62907726732112,24182,7105,3286,800
H0912,Ahmedabad Health Center 49,Ahmedabad,Gujarat,23.05564352150523,72.57517997447255,23927,4798,4068,6152
H0913,Bengaluru Health Center 74,Bengaluru,Karnataka,13.009271684662368,77.56603142065235,17691,4811,3234,422
H0914,Indore Health Center 37,Indore,Madhya Pradesh,22.677383577560526,75.88981862958207,10292,7501,2398,8844
H0915,Kolkata Health Center 99,Kolkata,West Bengal,22.63863750639131,88.37236875256359,9691,3263,4305,3641
H0916,Vizag Health Center 39,Vizag,Andhra Pradesh,17.751509267483115,83.2058980631707,13014,6420,5560,4809
H0917,Jaipur Health Center 31,Jaipur,Rajasthan,26.872583667733526,75.7956906622338,26227,2933,3601,670
H0918,Mumbai Health Center 43,Mumbai,Maharashtra,19.124602848286987,72.87703476823107,8322,5757,8282,10177
H0919,Vizag Health Center 71,Vizag,Andhra Pradesh,17.67282008566276,83.15038102400852,11791,6491,6527,9658
H0920,Pune Health Center 38,Pune,Maharashtra,18.526595194001498,73.84496878513106,12280,5364,2814,4369
H0921,Trivandrum Health Center 61,Trivandrum,Kerala,8.537721069832681,76.95747325449106,20173,3975,1609,1264
H0922,Bhopal Health Center 36,Bhopal,Madhya Pradesh,23.193106879791568,77.44880682796573,27089,921,1246,9778
H0923,Lucknow Health Center 29,Lucknow,Uttar Pradesh,26.773175522438436,80.88306151121508,22370,886,6431,9753
H0924,Kochi Health Center 14,Kochi,Kerala,9.849704527025052,76.23539542266975,18775,1939,6469,4880
H0925,Kochi Health Center 2,Kochi,Kerala,9.985757454626775,76.25276313900979,26112,6184,6799,2315
H0926,Ahmedabad Health Center 45,Ahmedabad,Gujarat,23.012066581438976,72.55576657771338,19529,1373,598,3638
H0927,Jaipur Health Center 6,Jaipur,Rajasthan,26.90594829424351,75.74471689128328,21895,7096,1083,5392
H0928,Vijayawada Health Center 37,Vijayawada,Andhra Pradesh,16.52162729513196,80.67241253089924,6196,4787,2561,9548
H0929,Hyderabad Health Center 66,Hyderabad,Telangana,17.37599095843136,78.55527373910705,4105,1886,1967,3091
H0930,Indore Health Center 89,Indore,Madhya Pradesh,22.66347070305249,75.84857040611094,4490,1724,2887,8114
H0931,Pune Health Center 10,Pune,Maharashtra,18.439923950845948,73.82183454246506,14157,2867,6996,5590
H0932,Chandigarh Health Center 25,Chandigarh,Chandigarh,30.712264438470406,76.75823538791542,28761,3762,2407,7436
H0933,Coimbatore Health Center 97,Coimbatore,Tamil Nadu,11.001947139606363,76.94075639773042,18329,4764,3433,1865
H0934,Bhopal Health Center 36,Bhopal,Madhya Pradesh,23.281653916909292,77.39732649853761,4689,8227,8064,4941
H0935,Bhubaneswar Health Center 86,Bhubaneswar,Odisha,20.358576536182586,85.8455586613291,18077,5021,1424,6060
H0936,Vizag Health Center 10,Vizag,Andhra Pradesh,17.67887149538269,83.1941511849906,23262,7732,6631,6435
H0937,Kochi Health Center 87,Kochi,Kerala,9.93957850529005,76.3254129798753,29940,1039,5915,3356
H0938,Bhopal Health Center 11,Bhopal,Madhya Pradesh,23.18771566316362,77.48108425811802,25844,2670,3691,7342
H0939,Coimbatore Health Center 73,Coimbatore,Tamil Nadu,10.924861164101051,76.91506409093829,9458,3256,7153,8109
H0940,Coimbatore Health Center 75,Coimbatore,Tamil Nadu,11.011225460643745,77.0278902664508,19256,3703,6799,5573
H0941,Mumbai Health Center 9,Mumbai,Maharashtra,19.102812674745284,72.90534119740359,3801,8734,3649,8405
H0942,Vizag Health Center 2,Vizag,Andhra Pradesh,17.688223296960615,83.18291044162653,12972,1083,3677,6428
H0943,Patna Health Center 53,Patna,Bihar,25.617261652335202,85.12818937689472,16636,3685,5585,9754
H0944,Lucknow Health Center 20,Lucknow,Uttar Pradesh,26.932566555697775,81.02666412622442,5889,5773,3572,9469
H0945,Vijayawada Health Center 31,Vijayawada,Andhra Pradesh,16.439664743433454,80.53910161339026,21876,7245,4540,2722
H0946,Vijayawada Health Center 70,Vijayawada,Andhra Pradesh,16.560805148050967,80.57417681791891,26965,7820,1398,5647
H0947,Pune Health Center 26,Pune,Maharashtra,18.54287338892236,73.84019301896777,25686,8093,980,8563
H0948,Patna Health Center 13,Patna,Bihar,25.536981375454953,85.08300486521433,11859,8086,3146,10724
H0949,Bengaluru Health Center 72,Bengaluru,Karnataka,12.96240141994792,77.50349379385106,16541,3667,3297,6921
H0950,Chennai Health Center 65,Chennai,Tamil Nadu,13.050989340315725,80.21839604920734,13082,4977,2485,7486
H0951,Lucknow Health Center 14,Lucknow,Uttar Pradesh,26.818184296610674,80.88724458928186,5511,8342,8941,9946
H0952,Jaipur Health Center 67,Jaipur,Rajasthan,26.975373985615285,75.78298418272776,20677,2965,3475,8249
H0953,Vizag Health Center 30,Vizag,Andhra Pradesh,17.786945367006336,83.2082890316088,5759,5755,8714,402
H0954,Mumbai Health Center 86,Mumbai,Maharashtra,19.11039664860257,72.84705083643647,15786,3068,2185,7460
H0955,Chandigarh Health Center 37,Chandigarh,Chandigarh,30.671531254643657,76.85556133535894,12139,7291,7471,3131
H0956,Ahmedabad Health Center 47,Ahmedabad,Gujarat,23.03744713930657,72.58414835010113,19218,5447,6951,7379
H0957,Lucknow Health Center 77,Lucknow,Uttar Pradesh,26.788374384577953,81.02355250594528,19460,7053,8597,7094
H0958,Vijayawada Health Center 88,Vijayawada,Andhra Pradesh,16.504370501282853,80.68098249990412,29041,744,2925,4249
H0959,Indore Health Center 58,Indore,Madhya Pradesh,22.767201506571865,75.97515496293938,24871,7751,7610,2799
H0960,Hyderabad Health Center 17,Hyderabad,Telangana,17.351624248732744,78.52442703900074,11234,8423,5422,10252
H0961,Chandigarh Health Center 84,Chandigarh,Chandigarh,30.764284446080605,76.6728581001322,8108,2724,2410,1357
H0962,Lucknow Health Center 49,Lucknow,Uttar Pradesh,26.727484660560712,80.98345754321424,14595,6146,5245,5774
H0963,Bhopal Health Center 94,Bhopal,Madhya Pradesh,23.33026150056918,77.35217047378788,24774,4583,1045,9149
H0964,Kolkata Health Center 46,Kolkata,West Bengal,22.632999701993022,88.25161647808638,20994,6800,2025,9576
H0965,Trivandrum Health Center 54,Trivandrum,Kerala,8.543479916410618,76.8952567721965,11853,7687,332,6385
H0966,Chennai Health Center 55,Chennai,Tamil Nadu,13.132299741327882,80.2523756009961,14580,6402,3009,9746
H0967,Kolkata Health Center 54,Kolkata,West Bengal,22.579378170820736,88.40032593217573,27913,7222,8501,4544
H0968,Pune Health Center 65,Pune,Maharashtra,18.545629090723867,73.88802691816684,17392,4866,1806,2558
H0969,Chennai Health Center 76,Chennai,Tamil Nadu,13.025431518002044,80.31078802821776,15616,6765,4436,3089
H0970,Bhubaneswar Health Center 9,Bhubaneswar,Odisha,20.284290389169175,85.84162492334552,23067,8372,5610,1052
H0971,Ahmedabad Health Center 55,Ahmedabad,Gujarat,22.993619289106757,72.57098189444379,4645,5012,5059,6274
